FileID,FileSizeMB,FileAgeYears,AnomalyScore,DigitalWasteScore,WasteRisk,Recommendation
00bff05ea125ec3be296,4875.5234375,4.50958904109589,0.07966793335308953,37.680264963175915,Low,Keep active
a2201669299be6d5f19c,2641.58203125,4.487671232876712,0.12104746127620619,26.93461185618753,Low,Keep active
0dd6027739ce284a545b,867.375,4.506849315068493,0.06716068672278908,40.92821244731519,Medium,Review file usage
0dd6027739ce284a545b,755.64453125,4.506849315068493,0.06261374891357796,42.10898513490153,Medium,Review file usage
0b05e7402ef12f3ecdca,3775.81103515625,4.504109589041096,0.12403637588877064,26.1584348139385,Low,Keep active
0b05e7402ef12f3ecdca,1715.0625,4.504109589041096,0.0569191883521325,43.5877785252883,Medium,Review file usage
00cde4567bfea140e624,2439.44921875,4.504109589041096,0.12950770448144855,24.73761147345715,Low,Keep active
00cde4567bfea140e624,5992.4921875,4.504109589041096,0.1525348386962811,18.757804338382982,Low,Keep active
a49065630dd2a35215c2,3560.951171875,4.487671232876712,0.11547263854420892,28.38231109824511,Low,Keep active
a49065630dd2a35215c2,632.38671875,4.487671232876712,0.15028513820054556,19.342018376945973,Low,Keep active
0aaf9542a564eeeb6fb8,2298.15234375,4.49041095890411,0.16480238696505478,15.572102983490652,Low,Keep active
0b2a0af46a445f58170a,3140.8671875,4.506849315068493,0.12305764086326032,26.41259786498476,Low,Keep active
0f2e21ecea02076c5b2e,945.171875,4.50958904109589,-0.015099676422302921,62.290015521879425,High,Move to cold storage
0f2e21ecea02076c5b2e,2526.3984375,4.50958904109589,-0.025820736600859706,65.07411672844633,High,Move to cold storage
0f2e21ecea02076c5b2e,4405.5625,4.50958904109589,-0.040288396968921836,68.8311547467092,High,Move to cold storage
0f2e21ecea02076c5b2e,1953.86328125,4.50958904109589,-0.02654755674074505,65.2628611991153,High,Move to cold storage
0f2e21ecea02076c5b2e,3292.7734375,4.50958904109589,0.12128360721330039,26.87328823917204,Low,Keep active
0f2e21ecea02076c5b2e,5190.1015625,4.50958904109589,0.08379923532911693,36.60742677137514,Low,Keep active
a09bb6f71bf40dddd3c9,2291.82421875,4.504109589041096,0.1556497631181129,17.948904407149314,Low,Keep active
a0d9492ac40bdcd46488,6778.80078125,4.49041095890411,0.15709338427299668,17.574017284775337,Low,Keep active
a0d9492ac40bdcd46488,9426.9375,4.49041095890411,0.14545899741077734,20.595295960699275,Low,Keep active
a0d9492ac40bdcd46488,9020.53125,4.49041095890411,0.1466090194912032,20.296652187754503,Low,Keep active
a05b57e3a3dbc5569853,1473.01171875,4.49041095890411,0.16133693515297365,16.472029708145357,Low,Keep active
000efe2eea5197d3103d,7244.9296875,4.495890410958904,0.10145706913118169,32.02194776324366,Low,Keep active
a36148413b2a63587584,3358.5859375,4.504109589041096,0.15859511199832094,17.184040743054894,Low,Keep active
a36148413b2a63587584,1296.34375,4.504109589041096,0.0637221826693245,41.821141236501845,Medium,Review file usage
a36148413b2a63587584,12015.703125,4.504109589041096,0.1234217614785671,26.318041111498843,Low,Keep active
a29398b1c92e199c1360,925.73828125,4.487671232876712,0.1253951674339508,25.80557669007726,Low,Keep active
a42116f2e2d3a13ec769,5510.31640625,4.50958904109589,0.10703425235499464,30.573635536275773,Low,Keep active
a42116f2e2d3a13ec769,4167.015625,4.50958904109589,0.11624389759825737,28.18202649698462,Low,Keep active
0ec05ee6f4c4ab9d738d,5416.0625,4.493150684931507,0.07792553349172782,38.1327405090218,Low,Keep active
a424da2e370ea4d5ad21,16778.6044921875,4.50958904109589,0.05647856339449031,43.7022023281384,Medium,Review file usage
0ab6fcd2a4d4a424b579,1029.796875,4.493150684931507,0.08202443264387871,37.06831685268192,Low,Keep active
0ab6fcd2a4d4a424b579,7899.078125,4.493150684931507,0.02290478320504674,52.42081787339921,Medium,Review file usage
0bf1e4aab72ec74eceea,7832.890625,4.495890410958904,0.023356359263825843,52.303550231098484,Medium,Review file usage
0b63e3de0b3beac02ff5,13113.6484375,4.504109589041096,0.06902198227136869,40.44486144505679,Medium,Review file usage
a1b13146efbe016ea5ff,2680.7890625,4.487671232876712,0.08992718054319071,35.01608977856522,Low,Keep active
a26e5faf060023aee6d5,3248.6943359375,4.50958904109589,0.11923458117157204,27.405390081718622,Low,Keep active
0f93717b36f4b8a127f5,13820.18359375,4.50958904109589,0.12303782273214126,26.417744341344516,Low,Keep active
0f93717b36f4b8a127f5,1949.47216796875,4.50958904109589,0.121701205367161,26.764844157648383,Low,Keep active
0cad18963f082675c91e,8537.9296875,4.504109589041096,0.1253138539710762,25.82669259711713,Low,Keep active
0cad18963f082675c91e,9682.00390625,4.504109589041096,0.1456027987597583,20.557952871253278,Low,Keep active
a2f4545fa909437e34af,467.8251953125,4.504109589041096,0.11192377516702845,29.30389857614314,Low,Keep active
a2f4545fa909437e34af,170.7568359375,4.504109589041096,0.08491366589024896,36.31802559106199,Low,Keep active
a2f4545fa909437e34af,3292.94921875,4.504109589041096,0.16431373246980024,15.698999348884954,Low,Keep active
0a1b568b15326e40778c,17899.259765625,4.473972602739726,0.04676069389393034,46.22578971139761,Medium,Review file usage
0b93e7a26155cbe25f2a,3143.69140625,4.487671232876712,0.16184716284085277,16.339531102803193,Low,Keep active
0b93e7a26155cbe25f2a,5056.8984375,4.487671232876712,0.15968430012927293,16.90119464956622,Low,Keep active
0c85053705ad4545fe87,767.62744140625,4.50958904109589,0.11077250615878653,29.602866157851167,Low,Keep active
0b07711c404fce875f52,4365.19921875,4.493150684931507,0.161331192111051,16.4735210914302,Low,Keep active
0f57518f1fa2ba3f9aaa,800.732421875,4.504109589041096,0.11879821469997381,27.51870801855027,Low,Keep active
0f57518f1fa2ba3f9aaa,16019.96484375,4.504109589041096,0.12003808794254356,27.196731223985438,Low,Keep active
0b383e9c9f1f4375b45f,91.19140625,4.504109589041096,0.07343435296730194,39.29903385209742,Low,Keep active
0b383e9c9f1f4375b45f,1993.7890625,4.504109589041096,0.1313720717541742,24.253462789741988,Low,Keep active
0b383e9c9f1f4375b45f,4292.125,4.504109589041096,0.11491055998093158,28.52827461119466,Low,Keep active
00e0501428a56199b82d,144.91015625,4.504109589041096,0.10898013566962167,30.068318338735253,Low,Keep active
00e0501428a56199b82d,6676.9609375,4.504109589041096,0.15745348395692815,17.48050470786403,Low,Keep active
a479b8bcf790777d8513,1797.6875,4.50958904109589,0.05255320476772041,44.72156006953567,Medium,Review file usage
a479b8bcf790777d8513,56.43994140625,4.50958904109589,0.10498974792597515,31.10456318268983,Low,Keep active
0bde4fe5d4332c12106f,17815.8984375,4.50958904109589,0.10611726760095103,30.811762952558965,Low,Keep active
00bae72c9313c83992b2,2109.625,4.49041095890411,0.1630178699097542,16.035515743428206,Low,Keep active
00bae72c9313c83992b2,831.583984375,4.49041095890411,0.0958717512694941,33.47237243569219,Low,Keep active
0e8799b9a2dcb01e1d2e,2255.7265625,4.50958904109589,0.11816296074093008,27.683674102537708,Low,Keep active
a44ff5a29aece763ade2,3932.25,4.49041095890411,0.16474986058641133,15.585743309328052,Low,Keep active
a44ff5a29aece763ade2,5442.80859375,4.49041095890411,0.15926454501646986,17.010198861514866,Low,Keep active
a44ff5a29aece763ade2,4902.66015625,4.49041095890411,0.156374867409037,17.760605517149017,Low,Keep active
a164c3809bf5944e16ba,67.1416015625,4.50958904109589,0.1115633224849828,29.397502821458417,Low,Keep active
a0692c5a61ec02f55bab,1234.154296875,4.493150684931507,0.12550772600900884,25.77634688822843,Low,Keep active
a0692c5a61ec02f55bab,361.0546875,4.493150684931507,0.07650646107970527,38.501252684937,Low,Keep active
a0692c5a61ec02f55bab,8530.3232421875,4.493150684931507,0.10305623139546155,31.606668908790198,Low,Keep active
00fe54387e8cd7037c03,9694.69140625,4.504109589041096,0.1443268104317309,20.889308220860556,Low,Keep active
00fe54387e8cd7037c03,1045.546875,4.504109589041096,0.12821330907891915,25.073746868832004,Low,Keep active
a36f43a35eb06fbe6572,2867.60546875,4.49041095890411,0.1277480157726137,25.194576678003628,Low,Keep active
0ee3760b9cd83787da05,3979.63671875,4.495890410958904,0.12066689015030968,27.03344056464981,Low,Keep active
0bb2794ff888c65a95d7,2339.98828125,4.476712328767123,0.12158296727483625,26.79554884636582,Low,Keep active
0bb2794ff888c65a95d7,403.27734375,4.476712328767123,0.09658347297955572,33.287548804566086,Low,Keep active
a34d76327e82b86cbada,2011.75390625,4.495890410958904,0.13262431923445428,23.92827258814782,Low,Keep active
a34d76327e82b86cbada,3271.625,4.495890410958904,-0.01906736114946772,63.320364727293885,High,Move to cold storage
a34d76327e82b86cbada,4596.9296875,4.495890410958904,0.1185371107669993,27.58651285899765,Low,Keep active
0b1c97d044d7956fcc17,7151.0703125,4.493150684931507,0.07436563403253427,39.057193894650666,Low,Keep active
0f97641e6d2b2dabb497,1016.3828125,4.495890410958904,0.12893915902046527,24.88525434436255,Low,Keep active
0f97641e6d2b2dabb497,2357.1484375,4.495890410958904,0.13097215066069157,24.35731639939931,Low,Keep active
0b8a5147049105729244,18143.9404296875,4.495890410958904,0.031222015822824245,50.26095523101182,Medium,Review file usage
0b8a5147049105729244,18143.9404296875,4.495890410958904,0.031222015822824245,50.26095523101182,Medium,Review file usage
a0801dfd280ea6337e2f,7620.83984375,4.495890410958904,0.15619416142787435,17.80753219527689,Low,Keep active
a31529fb94330e8569be,3013.98779296875,4.493150684931507,0.12260403437165668,26.530392780743767,Low,Keep active
a31529fb94330e8569be,4205.3359375,4.493150684931507,0.1659655317221006,15.270051444970221,Low,Keep active
00dffa7ec92c78aab499,2026.0390625,4.465753424657534,0.1029922348472922,31.62328786848326,Low,Keep active
